payment_attempt_id,customer_id,amount,currency,status,created_at
pay_001006,cust_0148,485.33,USD,failed,2026-01-06T15:04:49Z
pay_003836,cust_0252,294.68,USD,failed,2026-01-17T04:27:07Z
pay_001067,cust_0347,145.80,USD,failed,2026-01-12T21:29:53Z
pay_002586,cust_0368,377.06,USD,failed,2026-01-27T14:50:35Z
pay_002251,cust_0087,98.95,USD,succeeded,2026-01-11T18:25:38Z
pay_005907,cust_0161,303.08,USD,failed,2026-01-17T13:34:24Z
pay_003461,cust_0155,33.93,USD,failed,2026-01-07T13:20:52Z
pay_003547,cust_0208,249.04,USD,failed,2026-01-31T01:34:54Z
pay_003927,cust_0196,481.01,GBP,succeeded,2026-01-27T06:11:42Z
pay_004048,cust_0095,284.02,USD,pending,2026-01-06T13:58:29Z
pay_002849,cust_0267,336.72,EUR,succeeded,2026-01-20T13:10:22Z
pay_000032,cust_0387,45.38,USD,succeeded,2026-01-20T15:26:16Z
pay_000119,cust_0329,341.65,USD,succeeded,2026-01-03T20:04:20Z
pay_002564,cust_0128,119.29,EUR,succeeded,2026-01-23T17:06:06Z
pay_005520,cust_0206,355.18,EUR,succeeded,2026-01-22T09:21:46Z
pay_000410,cust_0296,116.66,USD,failed,2026-01-21T01:12:59Z
pay_001183,cust_0319,226.92,USD,succeeded,2026-01-31T05:52:26Z
pay_001756,cust_0387,54.50,EUR,failed,2026-01-05T12:13:17Z
pay_000044,cust_0382,390.66,USD,succeeded,2026-01-11T23:03:18Z
pay_000711,cust_0129,354.78,USD,succeeded,2026-01-29T19:45:37Z
pay_003067,cust_0058,481.45,EUR,pending,2026-01-03T19:34:11Z
pay_001819,cust_0175,479.08,EUR,succeeded,2026-01-06T19:13:46Z
pay_003657,cust_0047,149.49,EUR,succeeded,2026-01-12T03:07:45Z
pay_002266,cust_0363,56.88,EUR,succeeded,2026-01-16T08:17:41Z
pay_004763,cust_0059,243.86,USD,succeeded,2026-01-22T12:00:31Z
pay_000022,cust_0211,470.86,USD,failed,2026-01-12T01:52:23Z
pay_004330,cust_0165,250.30,USD,succeeded,2026-01-10T03:27:00Z
pay_005532,cust_0242,146.07,USD,succeeded,2026-01-27T19:57:03Z
pay_001542,cust_0099,13.74,USD,succeeded,2026-01-30T01:51:18Z
pay_004705,cust_0333,187.80,EUR,succeeded,2026-01-05T14:35:25Z
pay_001093,cust_0011,46.55,EUR,failed,2026-01-02T02:18:53Z
pay_002069,cust_0339,43.91,USD,succeeded,2026-01-28T12:34:19Z
pay_004841,cust_0379,203.97,USD,succeeded,2026-01-24T15:47:17Z
pay_005667,cust_0294,435.09,USD,succeeded,2026-01-04T05:36:35Z
pay_000334,cust_0185,196.48,EUR,succeeded,2026-01-30T15:19:23Z
pay_003091,cust_0224,200.62,USD,pending,2026-01-05T19:11:42Z
pay_004004,cust_0158,205.59,USD,succeeded,2026-01-20T01:05:59Z
pay_003373,cust_0121,321.77,EUR,succeeded,2026-01-05T16:07:04Z
pay_001843,cust_0246,43.02,USD,succeeded,2026-01-22T19:47:36Z
pay_001405,cust_0079,132.36,USD,failed,2026-01-18T16:30:54Z
pay_000254,cust_0306,432.54,USD,failed,2026-01-20T15:03:58Z
pay_000404,cust_0328,250.61,USD,succeeded,2026-01-19T02:49:58Z
pay_000256,cust_0293,193.46,USD,succeeded,2026-01-17T10:57:49Z
pay_003185,cust_0169,192.70,EUR,failed,2026-01-31T12:03:58Z
pay_001851,cust_0011,138.80,USD,failed,2026-01-16T10:56:15Z
pay_003445,cust_0371,32.03,USD,succeeded,2026-01-20T12:57:11Z
pay_004239,cust_0087,369.73,USD,succeeded,2026-01-29T19:58:30Z
pay_001702,cust_0202,384.39,USD,succeeded,2026-01-04T07:29:38Z
pay_000461,cust_0152,205.28,EUR,failed,2026-01-09T21:13:38Z
pay_001938,cust_0011,55.75,USD,failed,2026-01-25T17:39:16Z
pay_002427,cust_0229,82.70,USD,succeeded,2026-01-21T11:26:08Z
pay_003026,cust_0031,184.78,GBP,succeeded,2026-01-04T18:04:22Z
pay_002803,cust_0073,51.81,USD,succeeded,2026-01-26T19:09:31Z
pay_005669,cust_0049,120.58,USD,pending,2026-01-15T22:47:35Z
pay_000666,cust_0063,481.74,USD,failed,2026-01-12T20:58:03Z
pay_005749,cust_0132,326.57,GBP,succeeded,2026-01-09T21:12:32Z
pay_003815,cust_0174,226.47,USD,succeeded,2026-01-27T03:51:39Z
pay_004071,cust_0316,468.54,USD,succeeded,2026-01-14T12:07:53Z
pay_003985,cust_0018,117.81,USD,failed,2026-01-11T09:43:17Z
pay_003712,cust_0095,325.73,USD,succeeded,2026-01-12T12:27:48Z
pay_004007,cust_0308,144.73,EUR,succeeded,2026-01-23T22:13:38Z
pay_000796,cust_0365,230.07,USD,succeeded,2026-01-29T23:36:50Z
pay_000879,cust_0298,44.63,EUR,pending,2026-01-16T19:09:57Z
pay_002347,cust_0232,478.09,GBP,failed,2026-01-10T15:00:17Z
pay_004085,cust_0037,21.89,GBP,succeeded,2026-01-26T20:17:34Z
pay_000925,cust_0099,298.51,USD,succeeded,2026-01-01T02:17:36Z
pay_003905,cust_0063,395.39,EUR,failed,2026-01-05T03:17:37Z
pay_000609,cust_0320,88.02,EUR,succeeded,2026-01-22T16:30:37Z
pay_006003,cust_0076,-93.76,USD,succeeded,2026-01-09T12:23:11Z
pay_002001,cust_0290,62.55,USD,succeeded,2026-01-30T03:08:46Z
pay_005095,cust_0153,312.67,USD,succeeded,2026-01-07T14:51:50Z
pay_005769,cust_0178,400.23,EUR,failed,2026-01-02T09:47:41Z
pay_002369,cust_0099,262.61,GBP,succeeded,2026-01-17T17:49:34Z
pay_000523,cust_0345,446.42,USD,succeeded,2026-01-19T21:27:22Z
pay_004899,cust_0142,120.17,USD,succeeded,2026-01-23T06:34:15Z
pay_004621,cust_0002,360.31,USD,succeeded,2026-01-28T03:12:50Z
pay_003044,cust_0224,412.48,USD,succeeded,2026-01-29T21:18:16Z
pay_002576,cust_0101,38.35,USD,succeeded,2026-01-20T06:30:26Z
pay_001996,cust_0008,211.11,EUR,succeeded,2026-01-31T02:14:18Z
pay_002568,cust_0179,456.24,USD,succeeded,2026-01-08T05:45:22Z
pay_002904,cust_0020,21.79,EUR,succeeded,2026-01-28T08:22:00Z
pay_002717,cust_0034,155.08,USD,succeeded,2026-01-19T07:18:55Z
pay_001763,cust_0194,140.59,EUR,succeeded,2026-01-21T19:50:23Z
pay_004249,cust_0117,288.74,USD,succeeded,2026-01-16T15:35:52Z
pay_000429,cust_0109,26.12,USD,succeeded,2026-01-26T15:51:07Z
pay_002265,cust_0276,490.60,EUR,succeeded,2026-01-19T18:28:32Z
pay_005873,cust_0156,227.43,USD,failed,2026-01-24T19:14:53Z
pay_005112,cust_0171,252.44,GBP,failed,2026-01-30T12:23:21Z
pay_004457,cust_0279,290.08,EUR,succeeded,2026-01-25T15:15:32Z
pay_001593,cust_0077,154.27,EUR,succeeded,2026-01-29T12:41:03Z
pay_004829,cust_0132,55.75,GBP,succeeded,2026-01-07T19:10:50Z
pay_005462,cust_0237,392.49,GBP,succeeded,2026-01-26T13:14:53Z
pay_005428,cust_0167,220.52,USD,succeeded,2026-01-11T16:12:49Z
pay_005446,cust_0380,366.61,USD,failed,2026-01-04T23:16:01Z
pay_004799,cust_0024,349.40,USD,succeeded,2026-01-21T21:05:29Z
pay_000043,cust_0125,264.36,USD,succeeded,2026-01-14T11:17:48Z
pay_004674,cust_0235,459.29,EUR,succeeded,2026-01-07T07:08:29Z
pay_005411,cust_0073,19.92,EUR,pending,2026-01-28T15:07:46Z
pay_004311,cust_0284,246.67,EUR,failed,2026-01-08T00:35:16Z
pay_000941,cust_0355,321.71,USD,succeeded,2026-01-05T15:00:05Z
pay_004096,cust_0013,194.40,EUR,succeeded,2026-01-22T01:27:10Z
pay_002695,cust_0071,472.62,USD,succeeded,2026-01-03T17:21:58Z
pay_005293,cust_0210,17.13,USD,succeeded,2026-01-01T03:22:06Z
pay_000473,cust_0091,7.33,USD,succeeded,2026-01-11T06:08:19Z
pay_000001,cust_0186,186.83,GBP,pending,2026-01-04T23:28:38Z
pay_004271,cust_0007,121.88,USD,succeeded,2026-01-26T06:13:08Z
pay_003005,cust_0062,226.01,EUR,failed,2026-01-20T19:15:57Z
pay_002483,cust_0251,419.05,USD,succeeded,2026-01-04T14:22:48Z
pay_003159,cust_0143,336.66,USD,succeeded,2026-01-09T09:32:06Z
pay_002136,cust_0305,364.60,USD,succeeded,2026-01-26T09:34:12Z
pay_005590,cust_0321,350.77,USD,succeeded,2026-01-03T06:46:20Z
pay_003116,cust_0297,301.75,USD,succeeded,2026-01-09T00:16:46Z
pay_002732,cust_0119,106.45,USD,failed,2026-01-14T02:38:36Z
pay_003265,cust_0076,39.98,USD,succeeded,2026-01-02T17:43:38Z
pay_004158,cust_0123,200.42,EUR,succeeded,2026-01-25T16:45:17Z
pay_004161,cust_0174,72.65,EUR,succeeded,2026-01-21T00:47:23Z
pay_000745,cust_0269,284.63,USD,succeeded,2026-01-02T08:02:20Z
pay_002146,cust_0144,34.36,USD,succeeded,2026-01-20T12:28:37Z
pay_002195,cust_0338,360.05,USD,failed,2026-01-03T22:23:31Z
pay_001288,cust_0171,472.06,EUR,failed,2026-01-17T22:33:27Z
pay_004288,cust_0340,256.98,GBP,succeeded,2026-01-15T07:35:12Z
pay_000131,cust_0161,368.43,GBP,succeeded,2026-01-28T14:31:00Z
pay_005759,cust_0185,105.62,GBP,succeeded,2026-01-30T20:47:34Z
pay_004816,cust_0318,100.30,USD,succeeded,2026-01-23T11:19:29Z
pay_004660,cust_0278,108.10,EUR,succeeded,2026-01-29T09:13:01Z
pay_003520,cust_0345,197.19,USD,succeeded,2026-01-01T18:17:40Z
pay_001950,cust_0190,323.20,USD,succeeded,2026-01-16T22:56:04Z
pay_003514,cust_0274,353.66,USD,failed,2026-01-28T23:23:16Z
pay_004534,cust_0250,225.41,USD,failed,2026-01-13T14:49:05Z
pay_003352,cust_0349,269.41,EUR,succeeded,2026-01-29T04:26:28Z
pay_000800,cust_0172,432.02,USD,failed,2026-01-19T05:15:53Z
pay_001572,cust_0370,473.10,USD,succeeded,2026-01-24T22:48:01Z
pay_000663,cust_0025,85.85,USD,succeeded,2026-01-13T09:15:30Z
pay_003495,cust_0303,425.75,USD,succeeded,2026-01-29T07:06:38Z
pay_005534,cust_0332,46.20,USD,succeeded,2026-01-30T02:27:10Z
pay_001632,cust_0365,123.36,GBP,succeeded,2026-01-25T22:05:44Z
pay_005394,cust_0279,478.34,USD,succeeded,2026-01-02T18:30:06Z
pay_001801,cust_0318,453.99,GBP,succeeded,2026-01-15T17:02:09Z
pay_004520,cust_0162,291.40,GBP,pending,2026-01-01T15:14:53Z
pay_003585,cust_0068,26.42,USD,succeeded,2026-01-20T12:29:10Z
pay_003147,cust_0147,383.85,EUR,succeeded,2026-01-25T17:53:09Z
pay_002561,cust_0269,252.02,EUR,succeeded,2026-01-11T16:05:58Z
pay_001569,cust_0210,165.69,USD,succeeded,2026-01-29T00:22:44Z
pay_004410,cust_0236,161.97,GBP,succeeded,2026-01-28T02:44:01Z
pay_001104,cust_0130,321.28,EUR,succeeded,2026-01-18T04:26:37Z
pay_002488,cust_0387,108.58,EUR,succeeded,2026-01-13T06:57:15Z
pay_004937,cust_0208,412.99,GBP,succeeded,2026-01-18T05:31:55Z
pay_003931,cust_0377,415.62,USD,succeeded,2026-01-17T11:40:26Z
pay_002194,cust_0101,69.25,GBP,succeeded,2026-01-05T08:12:43Z
pay_002855,cust_0048,288.59,USD,succeeded,2026-01-26T22:57:01Z
pay_005130,cust_0036,32.31,USD,failed,2026-01-22T08:40:42Z
pay_003216,cust_0094,359.95,USD,succeeded,2026-01-06T04:57:38Z
pay_004427,cust_0390,186.64,USD,succeeded,2026-01-21T00:17:27Z
pay_004299,cust_0051,153.43,USD,failed,2026-01-08T17:27:30Z
pay_003356,cust_0379,445.14,USD,succeeded,2026-01-29T16:46:18Z
pay_002392,cust_0177,8.46,GBP,succeeded,2026-01-24T09:09:46Z
pay_001479,cust_0293,36.43,GBP,succeeded,2026-01-05T19:34:12Z
pay_000521,cust_0313,465.46,USD,succeeded,2026-01-07T16:38:25Z
pay_002117,cust_0354,126.32,EUR,succeeded,2026-01-30T16:36:17Z
pay_004488,cust_0367,351.51,USD,succeeded,2026-01-23T13:24:55Z
pay_001484,cust_0021,328.06,USD,succeeded,2026-01-05T09:20:54Z
pay_000533,cust_0278,356.62,EUR,succeeded,2026-01-23T20:28:19Z
pay_002510,cust_0356,57.63,USD,succeeded,2026-01-12T10:09:16Z
pay_004732,cust_0002,330.48,USD,succeeded,2026-01-04T08:35:39Z
pay_003579,cust_0150,384.79,USD,succeeded,2026-01-04T15:57:25Z
pay_004135,cust_0352,249.20,USD,succeeded,2026-01-12T11:27:54Z
pay_002127,cust_0331,268.43,USD,succeeded,2026-01-10T20:26:06Z
pay_005564,cust_0136,484.06,USD,succeeded,2026-01-05T04:53:17Z
pay_000801,cust_0092,212.69,USD,succeeded,2026-01-25T16:14:51Z
pay_004230,cust_0001,129.23,USD,succeeded,2026-01-06T01:36:45Z
pay_004944,cust_0024,234.33,EUR,succeeded,2026-01-31T20:20:50Z
pay_005078,cust_0248,320.07,USD,failed,2026-01-23T03:24:55Z
pay_002593,cust_0365,106.32,USD,succeeded,2026-01-15T01:52:10Z
pay_004889,cust_0031,157.29,GBP,succeeded,2026-01-24T13:10:05Z
pay_001852,cust_0044,306.83,USD,succeeded,2026-01-02T13:55:46Z
pay_000625,cust_0359,111.16,USD,succeeded,2026-01-31T12:19:19Z
pay_001335,cust_0362,499.21,EUR,pending,2026-01-20T19:46:28Z
pay_005365,cust_0247,316.70,GBP,succeeded,2026-01-13T08:07:54Z
pay_005840,cust_0377,330.12,USD,succeeded,2026-01-13T06:11:23Z
pay_005871,cust_0177,493.75,USD,failed,2026-01-30T16:06:39Z
pay_002273,cust_0203,158.36,EUR,succeeded,2026-01-07T11:05:32Z
pay_001566,cust_0139,322.99,USD,failed,2026-01-28T07:38:41Z
pay_004149,cust_0170,279.10,USD,failed,2026-01-13T11:44:00Z
pay_004677,cust_0342,7.37,USD,pending,2026-01-21T01:02:25Z
pay_005577,cust_0070,495.61,GBP,failed,2026-01-24T15:08:39Z
pay_003487,cust_0022,491.35,USD,succeeded,2026-01-08T22:21:43Z
pay_001436,cust_0352,259.88,EUR,failed,2026-01-22T00:06:50Z
pay_002434,cust_0033,80.03,USD,succeeded,2026-01-30T08:33:23Z
pay_003133,cust_0274,197.18,USD,succeeded,2026-01-26T19:32:46Z
pay_004493,cust_0149,419.74,USD,failed,2026-01-15T04:18:21Z
pay_005221,cust_0205,411.64,USD,succeeded,2026-01-02T01:01:54Z
pay_003950,cust_0205,375.44,EUR,failed,2026-01-04T01:59:54Z
pay_004516,cust_0251,337.96,USD,failed,2026-01-31T14:03:01Z
pay_005229,cust_0131,38.85,EUR,failed,2026-01-30T17:07:42Z
pay_001931,cust_0024,114.55,GBP,succeeded,2026-01-10T19:30:56Z
pay_003294,cust_0292,486.54,USD,succeeded,2026-01-24T03:25:46Z
pay_005113,cust_0060,273.71,GBP,succeeded,2026-01-25T01:34:20Z
pay_001798,cust_0189,195.98,EUR,succeeded,2026-01-22T16:53:32Z
pay_000141,cust_0186,196.24,USD,succeeded,2026-01-18T20:01:10Z
pay_004508,cust_0307,426.47,USD,succeeded,2026-01-22T07:35:53Z
pay_000733,cust_0124,190.66,USD,succeeded,2026-01-19T09:15:03Z
pay_002606,cust_0100,211.71,EUR,succeeded,2026-01-14T05:31:16Z
pay_002767,cust_0043,476.78,USD,succeeded,2026-01-23T19:37:31Z
pay_006040,cust_0013,0.00,USD,succeeded,2026-01-11T09:05:06Z
pay_002852,cust_0209,490.89,GBP,succeeded,2026-01-29T20:37:01Z
pay_002942,cust_0357,282.94,EUR,succeeded,2026-01-19T04:47:33Z
pay_004710,cust_0267,325.21,USD,succeeded,2026-01-28T22:23:34Z
pay_005031,cust_0051,26.93,EUR,succeeded,2026-01-21T19:19:46Z
pay_005502,cust_0296,326.16,USD,succeeded,2026-01-30T00:05:20Z
pay_005234,cust_0337,359.48,USD,failed,2026-01-12T04:47:05Z
pay_000498,cust_0169,477.77,USD,failed,2026-01-12T03:23:03Z
pay_005625,cust_0338,85.03,EUR,succeeded,2026-01-28T09:31:50Z
pay_005540,cust_0187,303.51,USD,succeeded,2026-01-29T16:46:26Z
pay_000480,cust_0234,264.44,USD,succeeded,2026-01-24T04:52:16Z
pay_003313,cust_0334,49.38,EUR,pending,2026-01-06T02:41:42Z
pay_000366,cust_0202,166.49,USD,failed,2026-01-23T08:30:19Z
pay_004836,cust_0005,404.30,EUR,succeeded,2026-01-08T15:21:45Z
pay_000881,cust_0046,372.13,GBP,succeeded,2026-01-08T02:50:34Z
pay_003522,cust_0168,196.92,USD,failed,2026-01-25T14:32:16Z
pay_000838,cust_0003,345.09,USD,failed,2026-01-10T03:10:13Z
pay_000393,cust_0278,23.79,USD,succeeded,2026-01-10T21:54:21Z
pay_002303,cust_0383,90.81,USD,succeeded,2026-01-29T01:44:45Z
pay_000565,cust_0274,311.08,EUR,succeeded,2026-01-01T21:19:16Z
pay_002181,cust_0024,92.79,USD,failed,2026-01-05T18:52:56Z
pay_002652,cust_0101,366.98,USD,failed,2026-01-14T21:31:00Z
pay_000680,cust_0244,272.59,USD,pending,2026-01-15T16:11:46Z
pay_005757,cust_0387,288.02,USD,succeeded,2026-01-06T22:22:24Z
pay_000606,cust_0307,439.86,EUR,succeeded,2026-01-19T10:19:12Z
pay_002521,cust_0262,38.66,USD,failed,2026-01-05T02:38:34Z
pay_003084,cust_0150,304.35,USD,succeeded,2026-01-21T23:17:20Z
pay_000911,cust_0031,136.01,USD,pending,2026-01-09T17:54:10Z
pay_001434,cust_0372,73.74,EUR,failed,2026-01-27T19:19:10Z
pay_000936,cust_0392,171.07,USD,succeeded,2026-01-02T05:08:32Z
pay_001729,cust_0339,164.35,EUR,pending,2026-01-16T08:13:20Z
pay_005479,cust_0077,61.21,USD,succeeded,2026-01-02T07:05:01Z
pay_002321,cust_0045,104.39,USD,failed,2026-01-18T01:17:58Z
pay_000106,cust_0188,285.79,EUR,succeeded,2026-01-12T16:22:52Z
pay_005122,cust_0349,292.09,EUR,failed,2026-01-01T09:23:13Z
pay_003607,cust_0058,233.32,USD,failed,2026-01-27T10:55:58Z
pay_005404,cust_0047,14.07,USD,succeeded,2026-01-22T02:56:25Z
pay_004844,cust_0222,423.91,EUR,succeeded,2026-01-19T02:59:12Z
pay_003921,cust_0122,261.13,USD,failed,2026-01-22T21:31:40Z
pay_005991,cust_0133,306.15,USD,failed,2026-01-05T11:06:23Z
pay_005039,cust_0019,99.53,EUR,succeeded,2026-01-04T03:40:08Z
pay_005252,cust_0026,224.51,GBP,succeeded,2026-01-25T21:47:15Z
pay_005529,cust_0285,6.37,EUR,succeeded,2026-01-01T17:09:31Z
pay_004835,cust_0319,440.17,GBP,succeeded,2026-01-12T22:59:39Z
pay_005382,cust_0051,358.05,USD,succeeded,2026-01-23T14:12:20Z
pay_002230,cust_0116,498.81,EUR,succeeded,2026-01-17T21:48:38Z
pay_004464,cust_0326,101.25,EUR,succeeded,2026-01-01T22:25:35Z
pay_002060,cust_0243,221.29,EUR,failed,2026-01-07T06:45:41Z
pay_000481,cust_0176,376.31,USD,succeeded,2026-01-29T14:41:13Z
pay_002205,cust_0175,387.14,USD,failed,2026-01-26T03:30:48Z
pay_005379,cust_0044,352.73,USD,succeeded,2026-01-27T02:01:52Z
pay_004117,cust_0193,119.88,USD,succeeded,2026-01-30T13:59:39Z
pay_005438,cust_0240,223.87,USD,pending,2026-01-14T03:47:21Z
pay_005056,cust_0397,185.55,EUR,succeeded,2026-01-21T14:11:36Z
pay_005850,cust_0107,374.21,USD,succeeded,2026-01-28T16:17:05Z
pay_000236,cust_0333,205.61,USD,succeeded,2026-01-25T17:19:50Z
pay_001681,cust_0163,119.33,EUR,succeeded,2026-01-17T04:35:58Z
pay_005321,cust_0028,399.98,USD,failed,2026-01-30T02:36:53Z
pay_002207,cust_0219,273.94,USD,succeeded,2026-01-21T16:39:16Z
pay_001384,cust_0292,51.90,USD,succeeded,2026-01-06T22:58:09Z
pay_003048,cust_0229,236.34,GBP,succeeded,2026-01-19T01:21:35Z
pay_004869,cust_0190,48.94,EUR,succeeded,2026-01-15T01:44:27Z
pay_005091,cust_0400,90.08,EUR,succeeded,2026-01-28T05:07:08Z
pay_003733,cust_0086,248.38,GBP,failed,2026-01-07T05:24:09Z
pay_000468,cust_0061,319.03,USD,succeeded,2026-01-16T22:35:50Z
pay_000821,cust_0109,346.56,USD,succeeded,2026-01-01T02:28:11Z
pay_005884,cust_0144,402.10,GBP,succeeded,2026-01-13T09:39:22Z
pay_004783,cust_0059,491.92,USD,succeeded,2026-01-13T04:23:18Z
pay_000330,cust_0044,302.00,EUR,succeeded,2026-01-08T00:58:35Z
pay_000719,cust_0057,38.01,EUR,succeeded,2026-01-04T04:43:29Z
pay_000835,cust_0175,437.57,USD,succeeded,2026-01-30T11:55:04Z
pay_000781,cust_0352,345.63,USD,succeeded,2026-01-01T18:17:20Z
pay_001855,cust_0312,461.74,GBP,failed,2026-01-25T21:30:58Z
pay_002657,cust_0343,200.43,USD,succeeded,2026-01-29T08:20:44Z
pay_002481,cust_0058,262.19,USD,succeeded,2026-01-17T09:16:26Z
pay_003386,cust_0009,305.68,USD,succeeded,2026-01-21T05:36:20Z
pay_004545,cust_0075,382.98,USD,succeeded,2026-01-09T20:31:54Z
pay_002185,cust_0187,394.35,USD,failed,2026-01-29T07:25:48Z
pay_005685,cust_0204,431.34,USD,succeeded,2026-01-22T09:01:22Z
pay_001336,cust_0134,144.51,USD,failed,2026-01-01T14:42:08Z
pay_003521,cust_0255,242.82,EUR,succeeded,2026-01-15T18:57:39Z
pay_004097,cust_0123,411.28,USD,succeeded,2026-01-17T10:08:49Z
pay_005637,cust_0181,286.33,EUR,succeeded,2026-01-31T13:30:08Z
pay_004445,cust_0277,16.75,USD,failed,2026-01-01T22:38:54Z
pay_003467,cust_0210,368.36,USD,succeeded,2026-01-15T15:34:29Z
pay_003981,cust_0383,469.50,USD,succeeded,2026-01-20T17:18:28Z
pay_006037,cust_0165,0.00,EUR,succeeded,2026-01-07T04:15:03Z
pay_001440,cust_0359,195.50,EUR,succeeded,2026-01-29T05:12:44Z
pay_005069,cust_0277,112.11,EUR,succeeded,2026-01-04T15:36:48Z
pay_005486,cust_0152,349.01,USD,succeeded,2026-01-10T00:09:32Z
pay_000070,cust_0228,375.53,USD,succeeded,2026-01-20T19:26:33Z
pay_003754,cust_0072,455.57,EUR,failed,2026-01-23T05:32:30Z
pay_002997,cust_0048,323.24,USD,failed,2026-01-01T21:22:03Z
pay_000979,cust_0150,400.95,GBP,succeeded,2026-01-15T02:23:21Z
pay_005443,cust_0264,219.15,EUR,succeeded,2026-01-07T04:43:46Z
pay_005028,cust_0240,160.47,USD,succeeded,2026-01-07T05:15:48Z
pay_000464,cust_0088,281.33,USD,succeeded,2026-01-27T17:08:26Z
pay_005247,cust_0195,21.97,USD,succeeded,2026-01-16T05:40:58Z
pay_003511,cust_0022,170.94,USD,succeeded,2026-01-14T18:43:39Z
pay_005825,cust_0347,151.00,USD,failed,2026-01-15T15:05:46Z
pay_001570,cust_0183,143.45,USD,failed,2026-01-08T00:34:09Z
pay_004169,cust_0367,145.75,USD,succeeded,2026-01-27T05:38:00Z
pay_005034,cust_0155,14.03,USD,succeeded,2026-01-15T14:34:47Z
pay_005380,cust_0395,350.81,USD,failed,2026-01-21T17:31:48Z
pay_005490,cust_0111,246.64,GBP,succeeded,2026-01-08T06:58:44Z
pay_000381,cust_0315,325.40,USD,succeeded,2026-01-20T20:02:59Z
pay_000145,cust_0366,262.07,USD,failed,2026-01-11T18:46:08Z
pay_003875,cust_0138,34.97,USD,failed,2026-01-16T02:36:05Z
pay_001064,cust_0069,246.29,USD,succeeded,2026-01-10T17:51:37Z
pay_002964,cust_0331,313.91,USD,succeeded,2026-01-01T00:17:43Z
pay_004546,cust_0111,328.28,GBP,succeeded,2026-01-12T00:01:59Z
pay_002165,cust_0346,231.59,EUR,succeeded,2026-01-25T20:54:52Z
pay_003221,cust_0045,45.03,GBP,succeeded,2026-01-11T13:12:23Z
pay_002795,cust_0343,157.33,EUR,succeeded,2026-01-03T10:34:49Z
pay_000062,cust_0358,299.55,GBP,succeeded,2026-01-22T11:16:17Z
pay_005777,cust_0314,21.34,GBP,succeeded,2026-01-30T09:23:24Z
pay_006001,cust_0023,-36.14,EUR,succeeded,2026-01-06T18:06:14Z
pay_005285,cust_0196,46.03,USD,succeeded,2026-01-26T14:13:57Z
pay_001171,cust_0372,407.50,EUR,succeeded,2026-01-16T14:22:53Z
pay_005259,cust_0156,49.26,USD,failed,2026-01-08T22:47:07Z
pay_001112,cust_0095,322.34,USD,succeeded,2026-01-21T07:17:04Z
pay_000695,cust_0078,174.25,USD,succeeded,2026-01-01T18:08:45Z
pay_003213,cust_0141,89.98,EUR,succeeded,2026-01-31T10:08:16Z
pay_004201,cust_0383,486.37,GBP,succeeded,2026-01-19T14:15:03Z
pay_002684,cust_0160,150.26,GBP,failed,2026-01-18T01:59:57Z
pay_005025,cust_0069,185.81,GBP,succeeded,2026-01-06T12:15:40Z
pay_001359,cust_0201,425.67,USD,failed,2026-01-20T06:32:17Z
pay_002611,cust_0241,290.64,USD,pending,2026-01-31T12:02:12Z
pay_004563,cust_0171,98.85,USD,succeeded,2026-01-18T19:37:43Z
pay_001932,cust_0106,474.20,EUR,succeeded,2026-01-25T12:00:12Z
pay_002609,cust_0240,462.79,USD,pending,2026-01-30T02:54:41Z
pay_005621,cust_0195,482.14,USD,succeeded,2026-01-20T09:37:55Z
pay_001417,cust_0042,438.62,USD,failed,2026-01-17T15:32:30Z
pay_005503,cust_0173,47.09,USD,succeeded,2026-01-08T15:12:55Z
pay_000196,cust_0194,482.25,GBP,succeeded,2026-01-13T04:50:31Z
pay_004627,cust_0249,434.05,USD,succeeded,2026-01-14T17:25:46Z
pay_002501,cust_0260,94.71,USD,succeeded,2026-01-15T20:34:22Z
pay_005554,cust_0206,27.34,USD,succeeded,2026-01-06T09:18:07Z
pay_004903,cust_0046,20.95,USD,succeeded,2026-01-18T16:25:22Z
pay_001987,cust_0258,140.15,EUR,succeeded,2026-01-30T23:21:45Z
pay_000722,cust_0132,304.95,USD,succeeded,2026-01-02T07:35:59Z
pay_003315,cust_0299,112.99,GBP,pending,2026-01-24T01:03:43Z
pay_000596,cust_0325,372.25,USD,succeeded,2026-01-27T20:45:32Z
pay_004688,cust_0179,44.72,EUR,succeeded,2026-01-10T15:42:23Z
pay_005235,cust_0005,231.81,GBP,failed,2026-01-28T11:23:01Z
pay_002158,cust_0377,487.24,EUR,succeeded,2026-01-03T19:21:39Z
pay_002373,cust_0006,154.84,USD,succeeded,2026-01-24T17:06:59Z
pay_000858,cust_0221,285.77,USD,pending,2026-01-26T08:35:53Z
pay_001376,cust_0009,12.21,EUR,succeeded,2026-01-14T02:18:00Z
pay_003714,cust_0299,412.53,EUR,succeeded,2026-01-09T17:16:28Z
pay_001199,cust_0079,410.48,USD,succeeded,2026-01-21T07:21:02Z
pay_004318,cust_0196,170.75,USD,succeeded,2026-01-29T05:45:02Z
pay_001323,cust_0385,261.85,USD,succeeded,2026-01-17T13:36:45Z
pay_001749,cust_0376,254.10,EUR,succeeded,2026-01-01T17:21:29Z
pay_006007,cust_0093,-184.17,USD,succeeded,2026-01-04T12:21:36Z
pay_005370,cust_0376,488.87,USD,succeeded,2026-01-08T19:25:47Z
