subscription_event_id,customer_id,subscription_id,event_type,plan,created_at
subevt_001150,cust_0079,sub_00498,start,pro,2026-01-22T12:08:40Z
subevt_000294,cust_0024,sub_00124,renew,basic,2026-01-31T03:44:09Z
subevt_000340,cust_0102,sub_00144,start,basic,2026-01-14T16:08:52Z
subevt_000345,cust_0346,sub_00145,renew,enterprise,2026-01-31T20:19:44Z
subevt_000937,cust_0050,sub_00403,renew,enterprise,2026-01-15T20:58:31Z
subevt_000933,cust_0186,sub_00401,renew,basic,2026-01-27T16:51:06Z
subevt_002054,cust_0247,sub_00893,renew,pro,2026-01-29T09:19:37Z
subevt_000162,cust_0324,sub_00065,start,enterprise,2026-01-07T01:00:02Z
subevt_000445,cust_0250,sub_00189,start,basic,2026-01-23T03:21:43Z
subevt_002014,cust_0395,sub_00876,start,pro,2026-01-19T04:57:55Z
subevt_000096,cust_0148,sub_00036,renew,basic,2026-01-20T12:00:54Z
subevt_001800,cust_0346,sub_00784,cancel,basic,2026-01-09T11:11:30Z
subevt_002263,cust_0107,sub_00987,start,basic,2026-01-13T02:28:27Z
subevt_002141,cust_0333,sub_00934,start,basic,2026-01-11T01:46:18Z
subevt_001711,cust_0023,sub_00744,start,pro,2026-01-09T03:31:39Z
subevt_002036,cust_0317,sub_00887,renew,enterprise,2026-01-14T06:47:03Z
subevt_001835,cust_0332,sub_00800,cancel,basic,2026-01-10T03:55:48Z
subevt_001391,cust_0123,sub_00602,renew,pro,2026-01-31T01:55:38Z
subevt_000555,cust_0123,sub_00234,start,enterprise,2026-01-25T01:41:17Z
subevt_000166,cust_0027,sub_00066,renew,basic,2026-01-21T05:14:18Z
subevt_002395,cust_0157,sub_01045,start,pro,2026-01-13T07:01:33Z
subevt_000725,cust_0001,sub_00308,renew,pro,2026-01-31T20:51:41Z
subevt_000882,cust_0025,sub_00381,renew,pro,2026-01-24T09:31:44Z
subevt_001072,cust_0197,sub_00461,start,basic,2026-01-22T18:50:26Z
subevt_001569,cust_0273,sub_00682,renew,enterprise,2026-01-05T12:33:19Z
subevt_001878,cust_0092,sub_00816,start,enterprise,2026-01-15T09:49:48Z
subevt_002284,cust_0243,sub_00996,start,pro,2026-01-16T13:55:25Z
subevt_001181,cust_0378,sub_00509,renew,pro,2026-01-19T09:37:44Z
subevt_002387,cust_0022,sub_01041,start,basic,2026-01-04T17:28:46Z
subevt_001209,cust_0166,sub_00520,renew,pro,2026-01-31T07:03:47Z
subevt_002179,cust_0146,sub_00947,cancel,basic,2026-01-20T16:40:56Z
subevt_001497,cust_0382,sub_00651,cancel,enterprise,2026-01-11T13:15:50Z
subevt_001663,cust_0172,sub_00721,start,basic,2026-01-14T06:08:43Z
subevt_000256,cust_0297,sub_00110,renew,pro,2026-01-31T15:18:30Z
subevt_002098,cust_0320,sub_00915,renew,pro,2026-01-31T23:24:24Z
subevt_000955,cust_0341,sub_00411,start,basic,2026-01-14T16:45:17Z
subevt_000246,cust_0180,sub_00105,renew,basic,2026-01-27T04:27:51Z
subevt_000743,cust_0135,sub_00317,renew,pro,2026-01-22T16:54:29Z
subevt_000198,cust_0266,sub_00082,cancel,pro,2026-01-05T01:21:43Z
subevt_000382,cust_0088,sub_00161,renew,pro,2026-01-16T05:45:17Z
subevt_000502,cust_0027,sub_00210,renew,enterprise,2026-01-31T08:49:55Z
subevt_002163,cust_0191,sub_00941,start,basic,2026-01-23T01:28:47Z
subevt_000844,cust_0146,sub_00366,start,pro,2026-01-15T01:10:30Z
subevt_000120,cust_0246,sub_00046,renew,basic,2026-01-25T18:54:09Z
subevt_000610,cust_0114,sub_00258,renew,enterprise,2026-01-10T00:18:49Z
subevt_002323,cust_0360,sub_01011,renew,enterprise,2026-01-31T01:42:09Z
subevt_000828,cust_0372,sub_00355,start,basic,2026-01-08T08:52:17Z
subevt_002068,cust_0199,sub_00900,renew,pro,2026-01-07T23:34:26Z
subevt_000769,cust_0229,sub_00328,start,enterprise,2026-01-27T17:59:26Z
subevt_001167,cust_0052,sub_00505,renew,enterprise,2026-01-21T17:39:34Z
subevt_001705,cust_0251,sub_00740,renew,enterprise,2026-01-13T12:18:35Z
subevt_001929,cust_0314,sub_00838,renew,enterprise,2026-01-31T14:27:03Z
subevt_000350,cust_0260,sub_00148,start,pro,2026-01-16T09:21:40Z
subevt_001388,cust_0290,sub_00601,start,basic,2026-01-31T10:48:50Z
subevt_001477,cust_0132,sub_00639,renew,basic,2026-01-23T00:40:19Z
subevt_002048,cust_0375,sub_00891,cancel,basic,2026-01-28T19:04:03Z
subevt_002200,cust_0300,sub_00958,start,basic,2026-01-29T03:18:50Z
subevt_000148,cust_0284,sub_00057,renew,basic,2026-01-31T16:54:42Z
subevt_002002,cust_0382,sub_00870,renew,pro,2026-01-17T20:46:01Z
subevt_001189,cust_0011,sub_00512,renew,pro,2026-01-27T18:27:35Z
subevt_000513,cust_0397,sub_00214,start,basic,2026-01-18T10:17:40Z
subevt_001459,cust_0072,sub_00631,cancel,basic,2026-01-20T02:18:49Z
subevt_001816,cust_0028,sub_00792,start,basic,2026-01-11T12:49:43Z
subevt_002135,cust_0011,sub_00931,start,enterprise,2026-01-14T08:19:13Z
subevt_001556,cust_0013,sub_00677,renew,pro,2026-01-16T17:52:01Z
subevt_002253,cust_0252,sub_00982,renew,enterprise,2026-01-11T16:40:12Z
subevt_000559,cust_0108,sub_00235,renew,basic,2026-01-31T03:46:24Z
subevt_000520,cust_0275,sub_00217,cancel,pro,2026-01-05T09:12:27Z
subevt_001604,cust_0258,sub_00696,renew,basic,2026-01-14T02:11:14Z
subevt_001108,cust_0187,sub_00478,start,enterprise,2026-01-12T12:55:47Z
subevt_001875,cust_0029,sub_00815,start,enterprise,2026-01-06T10:31:16Z
subevt_001379,cust_0136,sub_00597,renew,enterprise,2026-01-16T07:24:17Z
subevt_000233,cust_0305,sub_00099,cancel,enterprise,2026-01-10T10:53:54Z
subevt_001287,cust_0396,sub_00554,renew,pro,2026-01-17T21:36:52Z
subevt_000796,cust_0069,sub_00341,cancel,enterprise,2026-01-02T11:18:15Z
subevt_001164,cust_0304,sub_00504,renew,basic,2026-01-25T00:37:57Z
subevt_000813,cust_0232,sub_00348,cancel,basic,2026-01-12T13:35:27Z
subevt_001784,cust_0288,sub_00777,start,basic,2026-01-05T07:41:04Z
subevt_000712,cust_0006,sub_00304,start,pro,2026-01-15T22:51:29Z
subevt_002318,cust_0032,sub_01010,start,basic,2026-01-20T09:26:57Z
subevt_000003,cust_0047,sub_00001,renew,enterprise,2026-01-31T01:04:41Z
subevt_000767,cust_0054,sub_00327,start,pro,2026-01-20T21:01:06Z
subevt_000122,cust_0064,sub_00047,start,basic,2026-01-31T04:03:48Z
subevt_000368,cust_0016,sub_00156,start,basic,2026-01-24T11:46:15Z
subevt_000400,cust_0168,sub_00168,renew,pro,2026-01-31T05:26:57Z
subevt_001275,cust_0198,sub_00546,renew,pro,2026-01-04T05:28:35Z
subevt_001742,cust_0122,sub_00758,renew,pro,2026-01-26T07:17:24Z
subevt_002047,cust_0375,sub_00891,start,basic,2026-01-24T01:20:05Z
subevt_001174,cust_0223,sub_00507,renew,pro,2026-01-14T23:04:25Z
subevt_001724,cust_0001,sub_00750,start,basic,2026-01-11T07:06:14Z
subevt_002285,cust_0243,sub_00996,renew,pro,2026-01-21T00:00:19Z
subevt_000489,cust_0027,sub_00205,renew,enterprise,2026-01-07T19:39:27Z
subevt_001175,cust_0191,sub_00508,start,pro,2026-01-16T15:27:34Z
subevt_000113,cust_0208,sub_00043,cancel,enterprise,2026-01-20T04:35:28Z
subevt_000069,cust_0196,sub_00026,renew,basic,2026-01-31T00:56:38Z
subevt_000766,cust_0205,sub_00326,cancel,basic,2026-01-31T12:48:44Z
subevt_001786,cust_0151,sub_00778,start,enterprise,2026-01-21T10:23:33Z
subevt_000900,cust_0144,sub_00389,renew,enterprise,2026-01-09T17:38:27Z
subevt_000475,cust_0208,sub_00200,start,pro,2026-01-18T14:26:18Z
subevt_000925,cust_0003,sub_00399,renew,basic,2026-01-10T17:22:39Z
subevt_000843,cust_0328,sub_00365,renew,enterprise,2026-01-25T21:38:32Z
subevt_002116,cust_0253,sub_00921,renew,pro,2026-01-28T16:42:12Z
subevt_000097,cust_0148,sub_00036,cancel,basic,2026-01-21T00:04:46Z
subevt_000859,cust_0132,sub_00373,start,pro,2026-01-27T12:07:20Z
subevt_000945,cust_0348,sub_00407,renew,enterprise,2026-01-09T13:18:02Z
subevt_001052,cust_0252,sub_00453,start,basic,2026-01-02T23:02:18Z
subevt_000571,cust_0285,sub_00242,start,enterprise,2026-01-31T05:21:38Z
subevt_001484,cust_0370,sub_00643,start,pro,2026-01-25T21:32:57Z
subevt_001919,cust_0022,sub_00834,renew,basic,2026-01-31T07:22:14Z
subevt_001407,cust_0236,sub_00610,cancel,basic,2026-01-31T22:43:20Z
subevt_002329,cust_0239,sub_01013,cancel,basic,2026-01-16T19:33:07Z
subevt_001463,cust_0278,sub_00633,cancel,pro,2026-01-31T01:53:09Z
subevt_002121,cust_0115,sub_00923,renew,enterprise,2026-01-16T06:57:14Z
subevt_000698,cust_0166,sub_00298,renew,basic,2026-01-31T03:36:12Z
subevt_001701,cust_0334,sub_00738,renew,basic,2026-01-31T10:15:27Z
subevt_001949,cust_0077,sub_00847,cancel,basic,2026-01-30T19:09:59Z
subevt_000938,cust_0167,sub_00404,start,pro,2026-01-06T20:05:13Z
subevt_000086,cust_0252,sub_00033,start,basic,2026-01-23T17:50:35Z
subevt_002393,cust_0035,sub_01044,start,pro,2026-01-26T07:52:44Z
subevt_001170,cust_0362,sub_00506,renew,pro,2026-01-03T11:15:54Z
subevt_000600,cust_0274,sub_00254,start,basic,2026-01-07T09:17:00Z
subevt_000857,cust_0130,sub_00371,start,enterprise,2026-01-06T08:31:54Z
subevt_002083,cust_0179,sub_00907,start,basic,2026-01-04T01:18:42Z
subevt_000150,cust_0395,sub_00058,start,pro,2026-01-04T11:41:30Z
subevt_000564,cust_0126,sub_00238,start,enterprise,2026-01-30T15:51:24Z
subevt_000106,cust_0233,sub_00039,renew,basic,2026-01-12T04:38:52Z
subevt_001543,cust_0043,sub_00669,start,enterprise,2026-01-25T14:17:00Z
subevt_001889,cust_0349,sub_00821,renew,pro,2026-01-12T13:20:56Z
subevt_001865,cust_0192,sub_00811,start,enterprise,2026-01-28T03:25:30Z
subevt_002082,cust_0216,sub_00906,renew,pro,2026-01-09T06:48:00Z
subevt_000277,cust_0095,sub_00118,start,basic,2026-01-23T12:09:33Z
subevt_001035,cust_0060,sub_00447,start,pro,2026-01-12T04:44:37Z
subevt_000317,cust_0357,sub_00134,cancel,pro,2026-01-31T06:21:17Z
subevt_001521,cust_0230,sub_00661,start,basic,2026-01-31T19:27:10Z
subevt_000897,cust_0241,sub_00388,start,basic,2026-01-18T01:05:05Z
subevt_000443,cust_0053,sub_00188,start,enterprise,2026-01-21T15:34:44Z
subevt_000553,cust_0335,sub_00233,renew,basic,2026-01-27T21:04:42Z
subevt_002162,cust_0048,sub_00940,renew,pro,2026-01-25T15:51:15Z
subevt_000631,cust_0262,sub_00269,start,enterprise,2026-01-11T15:33:44Z
subevt_000827,cust_0222,sub_00354,start,enterprise,2026-01-11T22:21:58Z
subevt_001332,cust_0346,sub_00576,start,basic,2026-01-22T12:29:00Z
subevt_001787,cust_0151,sub_00778,renew,enterprise,2026-01-22T00:10:11Z
subevt_000657,cust_0017,sub_00280,start,basic,2026-01-24T02:48:32Z
subevt_002353,cust_0341,sub_01023,renew,enterprise,2026-01-23T19:32:36Z
subevt_000728,cust_0180,sub_00310,start,basic,2026-01-21T05:21:58Z
subevt_002305,cust_0374,sub_01006,start,enterprise,2026-01-15T14:01:14Z
subevt_001300,cust_0086,sub_00560,renew,basic,2026-01-26T10:16:08Z
subevt_002195,cust_0239,sub_00955,start,enterprise,2026-01-27T16:09:44Z
subevt_002215,cust_0240,sub_00964,start,enterprise,2026-01-10T16:07:17Z
subevt_001021,cust_0389,sub_00441,renew,basic,2026-01-19T06:02:55Z
subevt_001603,cust_0258,sub_00696,start,basic,2026-01-10T11:05:17Z
subevt_000669,cust_0138,sub_00284,renew,pro,2026-01-13T10:51:14Z
subevt_000333,cust_0369,sub_00141,renew,pro,2026-01-17T22:56:04Z
subevt_001972,cust_0400,sub_00856,renew,basic,2026-01-23T21:46:49Z
subevt_001323,cust_0230,sub_00571,renew,pro,2026-01-17T18:59:04Z
subevt_000701,cust_0141,sub_00299,renew,enterprise,2026-01-15T21:57:28Z
subevt_000750,cust_0092,sub_00320,cancel,pro,2026-01-28T16:29:36Z
subevt_000752,cust_0079,sub_00321,renew,basic,2026-01-31T01:54:51Z
subevt_000108,cust_0326,sub_00041,start,basic,2026-01-08T23:52:11Z
subevt_002111,cust_0393,sub_00920,renew,basic,2026-01-22T17:03:04Z
subevt_000261,cust_0213,sub_00112,renew,pro,2026-01-10T17:23:02Z
subevt_001415,cust_0271,sub_00614,start,pro,2026-01-03T14:42:00Z
subevt_002372,cust_0153,sub_01033,cancel,pro,2026-01-08T07:09:08Z
subevt_000783,cust_0028,sub_00336,start,enterprise,2026-01-26T15:21:26Z
subevt_001684,cust_0023,sub_00730,renew,pro,2026-01-23T16:44:04Z
subevt_001136,cust_0217,sub_00492,renew,enterprise,2026-01-24T04:58:26Z
subevt_001283,cust_0236,sub_00551,start,pro,2026-01-01T15:08:47Z
subevt_001177,cust_0191,sub_00508,renew,pro,2026-01-30T22:45:11Z
subevt_000376,cust_0120,sub_00159,renew,basic,2026-01-14T07:45:32Z
subevt_001308,cust_0120,sub_00563,start,pro,2026-01-24T14:57:55Z
subevt_000223,cust_0030,sub_00094,renew,basic,2026-01-14T15:02:51Z
subevt_000360,cust_0236,sub_00152,start,basic,2026-01-19T02:30:52Z
subevt_001204,cust_0034,sub_00518,cancel,basic,2026-01-27T09:17:47Z
subevt_001845,cust_0351,sub_00803,renew,pro,2026-01-24T22:00:27Z
subevt_001940,cust_0111,sub_00845,start,basic,2026-01-18T14:58:11Z
subevt_000965,cust_0046,sub_00415,cancel,basic,2026-01-27T12:06:56Z
subevt_000310,cust_0154,sub_00133,start,basic,2026-01-06T15:44:08Z
subevt_000214,cust_0158,sub_00090,start,basic,2026-01-04T12:18:48Z
subevt_000537,cust_0092,sub_00226,renew,basic,2026-01-21T13:21:39Z
subevt_000213,cust_0191,sub_00089,renew,basic,2026-01-28T12:00:40Z
subevt_000402,cust_0180,sub_00169,cancel,basic,2026-01-31T09:30:01Z
subevt_000994,cust_0352,sub_00430,start,enterprise,2026-01-13T22:20:12Z
subevt_000146,cust_0284,sub_00057,start,basic,2026-01-31T12:24:04Z
subevt_000041,cust_0141,sub_00016,renew,basic,2026-01-28T23:15:19Z
subevt_000055,cust_0060,sub_00020,renew,enterprise,2026-01-20T20:50:12Z
subevt_001896,cust_0260,sub_00826,start,pro,2026-01-02T09:35:03Z
subevt_000691,cust_0282,sub_00296,start,enterprise,2026-01-24T18:09:03Z
subevt_001988,cust_0095,sub_00864,renew,enterprise,2026-01-12T16:07:15Z
subevt_001608,cust_0055,sub_00698,start,enterprise,2026-01-13T18:48:22Z
subevt_001293,cust_0260,sub_00556,renew,pro,2026-01-20T16:29:20Z
subevt_000633,cust_0340,sub_00270,start,pro,2026-01-05T09:34:40Z
subevt_000114,cust_0093,sub_00044,start,basic,2026-01-28T06:11:38Z
subevt_001315,cust_0398,sub_00567,start,basic,2026-01-20T21:36:42Z
subevt_000906,cust_0286,sub_00392,start,enterprise,2026-01-14T06:29:00Z
subevt_000976,cust_0396,sub_00421,start,pro,2026-01-27T09:20:05Z
subevt_001909,cust_0019,sub_00831,start,pro,2026-01-14T20:28:36Z
subevt_002178,cust_0146,sub_00947,renew,basic,2026-01-21T18:51:51Z
subevt_001232,cust_0302,sub_00529,renew,enterprise,2026-01-08T11:07:26Z
subevt_000943,cust_0369,sub_00406,renew,enterprise,2026-01-10T01:31:01Z
subevt_001710,cust_0015,sub_00743,start,enterprise,2026-01-20T05:49:28Z
subevt_000062,cust_0272,sub_00023,renew,pro,2026-01-22T18:23:54Z
subevt_001305,cust_0089,sub_00562,start,enterprise,2026-01-11T21:23:52Z
subevt_000936,cust_0050,sub_00403,start,enterprise,2026-01-07T20:42:51Z
subevt_001224,cust_0285,sub_00526,start,enterprise,2026-01-26T06:12:24Z
subevt_001621,cust_0176,sub_00704,start,basic,2026-01-11T16:43:30Z
subevt_001356,cust_0062,sub_00585,renew,enterprise,2026-01-31T02:03:28Z
subevt_000704,cust_0235,sub_00300,renew,enterprise,2026-01-18T05:17:48Z
subevt_000721,cust_0133,sub_00306,renew,basic,2026-01-13T18:25:12Z
subevt_001297,cust_0263,sub_00559,start,enterprise,2026-01-07T16:00:46Z
subevt_001572,cust_0139,sub_00683,renew,pro,2026-01-31T16:32:57Z
subevt_002050,cust_0395,sub_00892,renew,basic,2026-01-17T04:41:27Z
subevt_000568,cust_0245,sub_00240,start,enterprise,2026-01-17T22:03:46Z
subevt_000687,cust_0099,sub_00294,renew,pro,2026-01-21T02:53:44Z
subevt_000438,cust_0235,sub_00186,start,pro,2026-01-25T04:02:13Z
subevt_002084,cust_0179,sub_00907,renew,basic,2026-01-08T18:10:39Z
subevt_000584,cust_0008,sub_00247,renew,pro,2026-01-31T02:18:16Z
subevt_000670,cust_0138,sub_00284,renew,pro,2026-01-16T00:09:16Z
subevt_001015,cust_0153,sub_00439,renew,enterprise,2026-01-16T20:45:10Z
subevt_002262,cust_0327,sub_00986,renew,enterprise,2026-01-31T14:17:20Z
subevt_001971,cust_0400,sub_00856,renew,basic,2026-01-17T10:36:44Z
subevt_000215,cust_0037,sub_00091,start,pro,2026-01-09T02:35:26Z
subevt_001065,cust_0016,sub_00458,start,enterprise,2026-01-13T16:08:01Z
subevt_001058,cust_0058,sub_00455,start,pro,2026-01-23T06:49:35Z
subevt_001312,cust_0302,sub_00564,cancel,pro,2026-01-11T05:42:27Z
subevt_000210,cust_0058,sub_00088,start,basic,2026-01-22T03:53:14Z
subevt_001311,cust_0302,sub_00564,renew,pro,2026-01-06T17:52:16Z
subevt_002290,cust_0084,sub_00999,renew,pro,2026-01-31T12:26:44Z
subevt_001884,cust_0002,sub_00820,start,enterprise,2026-01-28T17:38:36Z
subevt_002110,cust_0393,sub_00920,start,basic,2026-01-19T23:19:17Z
subevt_001417,cust_0392,sub_00615,renew,enterprise,2026-01-15T08:48:11Z
subevt_002157,cust_0298,sub_00938,renew,basic,2026-01-31T19:32:13Z
subevt_000948,cust_0268,sub_00408,renew,pro,2026-01-29T15:34:29Z
subevt_002114,cust_0253,sub_00921,start,pro,2026-01-16T22:29:00Z
subevt_001821,cust_0147,sub_00793,cancel,pro,2026-01-30T18:31:19Z
subevt_000768,cust_0054,sub_00327,renew,pro,2026-01-23T17:32:13Z
subevt_000598,cust_0133,sub_00253,renew,pro,2026-01-31T20:52:51Z
subevt_001700,cust_0334,sub_00738,start,basic,2026-01-31T11:24:35Z
subevt_001061,cust_0019,sub_00456,renew,pro,2026-01-31T04:21:05Z
subevt_000898,cust_0241,sub_00388,renew,basic,2026-01-27T12:32:52Z
subevt_000856,cust_0179,sub_00370,renew,enterprise,2026-01-27T06:26:35Z
subevt_001205,cust_0237,sub_00519,start,enterprise,2026-01-16T08:20:09Z
subevt_000591,cust_0306,sub_00250,renew,basic,2026-01-08T22:15:04Z
subevt_000950,cust_0081,sub_00409,renew,enterprise,2026-01-29T07:55:19Z
subevt_002024,cust_0292,sub_00881,start,pro,2026-01-10T17:37:02Z
subevt_000606,cust_0213,sub_00257,start,pro,2026-01-02T11:39:26Z
subevt_000452,cust_0091,sub_00191,start,enterprise,2026-01-12T22:39:07Z
subevt_001321,cust_0302,sub_00570,cancel,pro,2026-01-12T13:35:52Z
subevt_002249,cust_0077,sub_00980,start,enterprise,2026-01-21T09:09:20Z
subevt_001469,cust_0328,sub_00636,renew,pro,2026-01-31T04:33:52Z
subevt_001004,cust_0002,sub_00433,cancel,pro,2026-01-10T18:37:02Z
subevt_001516,cust_0222,sub_00658,renew,pro,2026-01-31T23:07:15Z
subevt_000346,cust_0391,sub_00146,start,enterprise,2026-01-16T21:27:05Z
subevt_001078,cust_0023,sub_00464,start,basic,2026-01-23T11:17:22Z
subevt_002172,cust_0202,sub_00944,renew,basic,2026-01-31T18:02:52Z
subevt_000834,cust_0214,sub_00361,start,basic,2026-01-19T07:22:08Z
subevt_001944,cust_0169,sub_00846,renew,pro,2026-01-15T05:41:13Z
subevt_002312,cust_0277,sub_01007,cancel,pro,2026-01-31T23:36:53Z
subevt_001103,cust_0345,sub_00475,renew,pro,2026-01-15T10:45:12Z
subevt_002363,cust_0171,sub_01029,start,basic,2026-01-15T03:21:08Z
subevt_002113,cust_0393,sub_00920,cancel,basic,2026-01-30T15:30:45Z
subevt_001941,cust_0111,sub_00845,renew,basic,2026-01-20T09:48:52Z
subevt_001505,cust_0309,sub_00654,cancel,enterprise,2026-01-31T12:46:59Z
subevt_001610,cust_0338,sub_00699,start,pro,2026-01-14T15:36:58Z
subevt_002028,cust_0080,sub_00883,renew,basic,2026-01-18T05:06:20Z
subevt_001548,cust_0391,sub_00673,start,basic,2026-01-01T23:43:02Z
subevt_001104,cust_0345,sub_00475,cancel,pro,2026-01-12T05:11:38Z
subevt_000634,cust_0340,sub_00270,renew,pro,2026-01-14T15:21:40Z
subevt_000587,cust_0160,sub_00248,renew,enterprise,2026-01-31T19:49:02Z
subevt_000107,cust_0044,sub_00040,start,basic,2026-01-11T03:46:28Z
subevt_000877,cust_0044,sub_00379,renew,basic,2026-01-06T13:16:25Z
subevt_000799,cust_0334,sub_00342,renew,pro,2026-01-24T20:33:08Z
subevt_001759,cust_0389,sub_00765,renew,basic,2026-01-28T15:36:16Z
subevt_002309,cust_0277,sub_01007,start,pro,2026-01-29T05:20:34Z
subevt_001245,cust_0107,sub_00534,renew,enterprise,2026-01-28T19:28:34Z
subevt_000905,cust_0034,sub_00391,renew,enterprise,2026-01-28T16:17:11Z
subevt_002029,cust_0325,sub_00884,start,basic,2026-01-10T08:02:01Z
subevt_001673,cust_0054,sub_00724,renew,enterprise,2026-01-23T15:29:08Z
subevt_000566,cust_0021,sub_00239,start,pro,2026-01-21T05:33:51Z
subevt_000349,cust_0341,sub_00147,renew,enterprise,2026-01-30T15:52:53Z
subevt_000524,cust_0063,sub_00219,start,basic,2026-01-28T22:39:34Z
subevt_001234,cust_0002,sub_00530,start,enterprise,2026-01-17T08:22:07Z
subevt_002053,cust_0247,sub_00893,renew,pro,2026-01-24T00:55:44Z
subevt_001585,cust_0136,sub_00689,start,enterprise,2026-01-27T19:49:37Z
subevt_000534,cust_0196,sub_00224,renew,enterprise,2026-01-27T08:13:58Z
subevt_001747,cust_0028,sub_00760,start,enterprise,2026-01-05T08:21:47Z
subevt_001502,cust_0191,sub_00653,renew,pro,2026-01-31T19:53:33Z
subevt_000320,cust_0080,sub_00136,start,enterprise,2026-01-15T21:49:44Z
subevt_001907,cust_0310,sub_00830,renew,basic,2026-01-19T07:08:52Z
subevt_000101,cust_0362,sub_00038,start,enterprise,2026-01-08T14:23:43Z
subevt_002386,cust_0184,sub_01040,cancel,enterprise,2026-01-25T17:09:24Z
subevt_002175,cust_0167,sub_00946,start,basic,2026-01-29T11:29:10Z
subevt_001295,cust_0142,sub_00558,start,pro,2026-01-17T08:30:33Z
subevt_000529,cust_0253,sub_00221,start,pro,2026-01-21T01:31:07Z
subevt_001083,cust_0190,sub_00466,renew,pro,2026-01-22T23:24:17Z
subevt_002127,cust_0078,sub_00926,start,enterprise,2026-01-26T11:50:49Z
subevt_000139,cust_0120,sub_00054,renew,pro,2026-01-20T04:44:21Z
subevt_001895,cust_0049,sub_00825,start,pro,2026-01-05T23:39:07Z
subevt_001285,cust_0209,sub_00553,start,enterprise,2026-01-19T21:11:40Z
subevt_000942,cust_0369,sub_00406,renew,enterprise,2026-01-05T22:19:20Z
subevt_001421,cust_0067,sub_00616,renew,pro,2026-01-29T11:02:15Z
subevt_002124,cust_0092,sub_00924,renew,basic,2026-01-22T15:44:18Z
subevt_001981,cust_0101,sub_00860,start,enterprise,2026-01-31T11:50:54Z
subevt_000048,cust_0245,sub_00018,renew,basic,2026-01-10T05:41:18Z
subevt_001955,cust_0195,sub_00850,start,basic,2026-01-21T17:38:49Z
subevt_001064,cust_0019,sub_00457,renew,pro,2026-01-31T08:03:31Z
subevt_000053,cust_0164,sub_00019,renew,basic,2026-01-14T03:00:27Z
subevt_000710,cust_0067,sub_00302,renew,pro,2026-01-26T22:35:11Z
subevt_001018,cust_0193,sub_00440,cancel,enterprise,2026-01-24T20:14:54Z
subevt_001964,cust_0002,sub_00853,renew,enterprise,2026-01-15T01:26:49Z
subevt_001325,cust_0342,sub_00573,start,pro,2026-01-22T00:06:57Z
subevt_000946,cust_0268,sub_00408,start,pro,2026-01-24T06:32:33Z
subevt_002381,cust_0358,sub_01038,start,pro,2026-01-15T11:55:26Z
subevt_002095,cust_0362,sub_00913,start,pro,2026-01-25T02:08:42Z
subevt_002333,cust_0243,sub_01016,renew,basic,2026-01-16T07:11:25Z
subevt_000914,cust_0020,sub_00395,cancel,basic,2026-01-10T04:52:29Z
subevt_000423,cust_0064,sub_00178,renew,basic,2026-01-22T06:26:10Z
subevt_001190,cust_0356,sub_00513,start,enterprise,2026-01-03T23:20:09Z
subevt_001999,cust_0261,sub_00868,renew,enterprise,2026-01-31T02:54:04Z
subevt_000771,cust_0170,sub_00329,cancel,enterprise,2026-01-18T16:14:14Z
subevt_001457,cust_0072,sub_00631,start,basic,2026-01-09T23:06:10Z
subevt_000585,cust_0008,sub_00247,renew,pro,2026-01-31T17:42:26Z
subevt_001912,cust_0206,sub_00832,start,basic,2026-01-17T13:29:39Z
subevt_002119,cust_0006,sub_00922,renew,pro,2026-01-05T18:19:30Z
subevt_001044,cust_0327,sub_00450,renew,basic,2026-01-10T16:20:22Z
subevt_001633,cust_0195,sub_00709,start,enterprise,2026-01-22T22:58:48Z
subevt_002364,cust_0171,sub_01029,cancel,basic,2026-01-15T21:58:43Z
subevt_001892,cust_0170,sub_00824,start,basic,2026-01-04T13:06:24Z
subevt_001483,cust_0012,sub_00642,renew,enterprise,2026-01-23T03:29:05Z
subevt_000365,cust_0225,sub_00154,cancel,enterprise,2026-01-31T11:34:21Z
subevt_001818,cust_0028,sub_00792,cancel,basic,2026-01-14T08:41:22Z
subevt_001771,cust_0265,sub_00771,start,pro,2026-01-12T19:39:47Z
subevt_000267,cust_0357,sub_00114,cancel,basic,2026-01-22T22:36:23Z
subevt_000618,cust_0103,sub_00262,start,enterprise,2026-01-03T10:19:45Z
subevt_000824,cust_0156,sub_00352,renew,pro,2026-01-27T07:00:41Z
subevt_000373,cust_0047,sub_00157,renew,basic,2026-01-25T10:01:15Z
subevt_000022,cust_0179,sub_00009,start,basic,2026-01-21T12:18:14Z
subevt_000821,cust_0001,sub_00351,renew,basic,2026-01-19T16:30:54Z
subevt_001923,cust_0148,sub_00836,renew,basic,2026-01-16T00:57:17Z
subevt_000756,cust_0381,sub_00322,renew,enterprise,2026-01-17T18:09:33Z
subevt_001326,cust_0342,sub_00573,renew,pro,2026-01-29T02:09:35Z
subevt_000660,cust_0212,sub_00281,renew,pro,2026-01-31T02:44:51Z
subevt_002260,cust_0327,sub_00986,start,enterprise,2026-01-29T13:58:23Z
subevt_001014,cust_0153,sub_00439,start,enterprise,2026-01-08T01:41:55Z
subevt_000404,cust_0388,sub_00170,renew,basic,2026-01-22T15:06:38Z
subevt_002147,cust_0096,sub_00935,renew,pro,2026-01-09T15:41:42Z
subevt_002005,cust_0261,sub_00871,cancel,enterprise,2026-01-17T06:57:26Z
